county_fips,county_name,state_name,state_code,median_home_value_all,median_home_value_4br,median_home_value_5br,dem_pct,rep_pct,lean_score,gun_law_grade,gun_death_rate,population,exotic_animal_rating,allows_primates,allows_big_cats,allows_reptiles,marijuana_status,recreational_legal,medical_legal,permissiveness_score,median_home_value_all_formatted,median_home_value_4br_formatted,median_home_value_5br_formatted,political_lean,gun_law_strength
19031.0,Cedar County,IA,IA,243499.25431189872,299827.0716780904,350633.75580501114,38.9,61.1,-22.2,F,11.2,7989,Restrictive,No,No,Yes,CBD Only,No,No,1,"$243,499","$299,827","$350,634",Strong Republican,Minimal
28031.0,Covington County,MS,MS,152312.33043229213,278505.00099316763,,33.2,66.8,-33.6,F,29.4,17040,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$152,312","$278,505",N/A,Strong Republican,Minimal
13171.0,Lamar County,GA,GA,275432.2145664903,346017.1864120717,394721.66051212326,27.0,73.0,-46.0,F,19.1,14218,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$275,432","$346,017","$394,722",Strong Republican,Minimal
13133.0,Greene County,GA,GA,616315.5544646672,991703.4428704304,1898173.969771612,35.5,64.5,-29.0,F,19.1,27612,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$616,316","$991,703","$1,898,174",Strong Republican,Minimal
5121.0,Randolph County,AR,AR,134286.68286011394,,,17.5,82.5,-65.0,F,23.3,11471,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$134,287",N/A,N/A,Strong Republican,Minimal
48163.0,Frio County,TX,TX,147758.59661651685,,,38.3,61.7,-23.4,F,15.6,7863,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$147,759",N/A,N/A,Strong Republican,Minimal
20087.0,Jefferson County,KS,KS,266530.59236127924,340042.35632412846,402632.1437486902,31.2,68.8,-37.6,F,16.8,15693,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$266,531","$340,042","$402,632",Strong Republican,Minimal
47049.0,Fentress County,TN,TN,238650.9795029836,321391.08926355693,,11.8,88.2,-76.4,F,20.6,6177,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$238,651","$321,391",N/A,Strong Republican,Minimal
37199.0,Yancey County,NC,NC,312019.71518891974,591845.7244135971,711555.1968318134,32.6,67.4,-34.8,D,16.2,9760,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$312,020","$591,846","$711,555",Strong Republican,Very Weak
28131.0,Stone County,MS,MS,188754.5830047408,291896.9809300141,,20.7,79.3,-58.6,F,29.4,5011,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$188,755","$291,897",N/A,Strong Republican,Minimal
51193.0,Westmoreland County,VA,VA,306373.59922388475,426076.9438872141,604783.6938639958,42.8,57.2,-14.4,B+,13.6,26636,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$306,374","$426,077","$604,784",Lean Republican,Moderate
48035.0,Bosque County,TX,TX,233169.98361568945,376749.5426875856,,16.0,84.0,-68.0,F,15.6,21353,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$233,170","$376,750",N/A,Strong Republican,Minimal
29229.0,Wright County,MO,MO,193302.14872460585,273895.0789263815,382587.1491854047,11.9,88.1,-76.2,F,23.9,25783,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$193,302","$273,895","$382,587",Strong Republican,Minimal
42093.0,Montour County,PA,PA,269053.9718189567,409138.10340533656,493454.4521214367,39.4,60.6,-21.2,C,14.4,16556,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$269,054","$409,138","$493,454",Strong Republican,Weak
13019.0,Berrien County,GA,GA,185788.6530340173,289680.785098178,,15.0,85.0,-70.0,F,19.1,16563,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$185,789","$289,681",N/A,Strong Republican,Minimal
48003.0,Andrews County,TX,TX,243032.9231843143,388158.6040416153,,13.0,87.0,-74.0,F,15.6,19051,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$243,033","$388,159",N/A,Strong Republican,Minimal
51570.0,Colonial Heights City,VA,VA,278328.9315244103,331583.1689866366,373160.0388563988,33.6,66.4,-32.8,B+,13.6,16022,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$278,329","$331,583","$373,160",Strong Republican,Moderate
37015.0,Bertie County,NC,NC,62237.380239297134,,,57.9,42.1,15.8,D,16.2,13234,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$62,237",N/A,N/A,Lean Democrat,Very Weak
13025.0,Brantley County,GA,GA,174813.64737976095,281538.5373230618,,8.7,91.3,-82.6,F,19.1,26829,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$174,814","$281,539",N/A,Strong Republican,Minimal
13011.0,Banks County,GA,GA,349489.68237166153,430593.81582198216,534354.4251504145,10.8,89.2,-78.4,F,19.1,21173,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$349,490","$430,594","$534,354",Strong Republican,Minimal
29163.0,Pike County,MO,MO,203098.39289821463,255954.3343383624,,20.8,79.2,-58.4,F,23.9,18178,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$203,098","$255,954",N/A,Strong Republican,Minimal
12079.0,Madison County,FL,FL,206026.11171432424,342611.3000849649,,35.5,64.5,-29.0,C-,14.4,11570,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$206,026","$342,611",N/A,Strong Republican,Weak
51175.0,Southampton County,VA,VA,254865.2142778209,345895.7805996632,400963.3779176148,37.2,62.8,-25.6,B+,13.6,29596,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$254,865","$345,896","$400,963",Strong Republican,Moderate
28007.0,Attala County,MS,MS,108350.1682801792,188004.47346110165,,38.3,61.7,-23.4,F,29.4,5406,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$108,350","$188,004",N/A,Strong Republican,Minimal
29003.0,Andrew County,MO,MO,278086.1430478748,384914.4270406582,498258.9894986957,23.8,76.2,-52.4,F,23.9,14206,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$278,086","$384,914","$498,259",Strong Republican,Minimal
26019.0,Benzie County,MI,MI,381159.1211124999,496382.6819991426,742016.0722473861,45.6,54.4,-8.8,B+,14.6,9431,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$381,159","$496,383","$742,016",Lean Republican,Moderate
36097.0,Schuyler County,NY,NY,235518.40271095457,271541.3288426391,332538.2651799762,39.5,60.5,-21.0,A-,5.4,26627,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$235,518","$271,541","$332,538",Strong Republican,Strong
37131.0,Northampton County,NC,NC,115673.18675629562,220422.7817801499,299240.99296912603,57.3,42.7,14.6,D,16.2,11542,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$115,673","$220,423","$299,241",Lean Democrat,Very Weak
47091.0,Johnson County,TN,TN,236892.77917447092,410815.8072405677,,15.1,84.9,-69.8,F,20.6,28320,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$236,893","$410,816",N/A,Strong Republican,Minimal
47075.0,Haywood County,TN,TN,171772.28396162458,283085.9746072756,,50.2,49.8,0.4,F,20.6,13906,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$171,772","$283,086",N/A,Swing,Minimal
5053.0,Grant County,AR,AR,204831.5844494397,308549.63664244994,,15.0,85.0,-70.0,F,23.3,9146,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$204,832","$308,550",N/A,Strong Republican,Minimal
21207.0,Russell County,KY,KY,145673.1045751647,311419.3607726416,423908.6994637692,13.6,86.4,-72.8,F,19.4,17046,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$145,673","$311,419","$423,909",Strong Republican,Minimal
48503.0,Young County,TX,TX,175919.54218841493,321573.7543644795,,11.7,88.3,-76.6,F,15.6,17611,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$175,920","$321,574",N/A,Strong Republican,Minimal
47171.0,Unicoi County,TN,TN,242349.7918308042,346494.4772239677,,18.7,81.3,-62.6,F,20.6,18076,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$242,350","$346,494",N/A,Strong Republican,Minimal
28159.0,Winston County,MS,MS,138023.16656385816,208025.20298184783,244327.97473874936,40.8,59.2,-18.4,F,29.4,21524,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$138,023","$208,025","$244,328",Lean Republican,Minimal
46065.0,Hughes County,SD,SD,287536.14965265465,305755.818527037,411149.944235255,34.5,65.5,-31.0,F,13.7,9882,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$287,536","$305,756","$411,150",Strong Republican,Minimal
55113.0,Sawyer County,WI,WI,333360.09019581624,540270.1462581725,665695.4518305737,41.7,58.3,-16.6,C,11.9,19113,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$333,360","$540,270","$665,695",Lean Republican,Weak
26079.0,Kalkaska County,MI,MI,214770.6887987381,343667.20801835664,,28.2,71.8,-43.6,B+,14.6,18645,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$214,771","$343,667",N/A,Strong Republican,Moderate
48133.0,Eastland County,TX,TX,144039.80239339647,266167.59317074623,,11.0,89.0,-78.0,F,15.6,11012,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$144,040","$266,168",N/A,Strong Republican,Minimal
12041.0,Gilchrist County,FL,FL,296742.92790783296,421894.0529676271,,15.7,84.3,-68.6,C-,14.4,22347,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$296,743","$421,894",N/A,Strong Republican,Weak
17067.0,Hancock County,IL,IL,110371.96111522238,,,24.6,75.4,-50.8,A-,14.1,12151,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$110,372",N/A,N/A,Strong Republican,Strong
37011.0,Avery County,NC,NC,408525.5684132341,943759.1290242734,1521294.767967847,23.6,76.4,-52.8,D,16.2,29948,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$408,526","$943,759","$1,521,295",Strong Republican,Very Weak
48051.0,Burleson County,TX,TX,264587.3319580382,316092.9972820882,,17.9,82.1,-64.2,F,15.6,8610,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$264,587","$316,093",N/A,Strong Republican,Minimal
51141.0,Patrick County,VA,VA,174961.0865440265,,,19.6,80.4,-60.8,B+,13.6,14884,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$174,961",N/A,N/A,Strong Republican,Moderate
53055.0,San Juan County,WA,WA,902003.6905038342,1221108.160659968,2091982.2485132413,76.7,23.3,53.4,A-,10.9,11894,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$902,004","$1,221,108","$2,091,982",Strong Democrat,Strong
31159.0,Seward County,NE,NE,298215.4489257608,357180.54130913626,425817.55337712687,26.4,73.6,-47.2,F,10.5,18467,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$298,215","$357,181","$425,818",Strong Republican,Minimal
19059.0,Dickinson County,IA,IA,370656.76068173087,534472.2596809646,811849.4819803644,29.8,70.2,-40.4,F,11.2,28695,Restrictive,No,No,Yes,CBD Only,No,No,1,"$370,657","$534,472","$811,849",Strong Republican,Minimal
51101.0,King William County,VA,VA,341087.9774007545,400400.8135916568,458444.7396959832,29.5,70.5,-41.0,B+,13.6,21489,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$341,088","$400,401","$458,445",Strong Republican,Moderate
5043.0,Drew County,AR,AR,152035.79286245722,279301.315317262,,32.8,67.2,-34.4,F,23.3,26923,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$152,036","$279,301",N/A,Strong Republican,Minimal
19055.0,Delaware County,IA,IA,228583.28881065128,337795.8442416173,448657.33046398725,29.9,70.1,-40.2,F,11.2,14873,Restrictive,No,No,Yes,CBD Only,No,No,1,"$228,583","$337,796","$448,657",Strong Republican,Minimal
47139.0,Polk County,TN,TN,238717.90610710412,387250.6884122838,,15.7,84.3,-68.6,F,20.6,17289,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$238,718","$387,251",N/A,Strong Republican,Minimal
8097.0,Pitkin County,CO,CO,5626950.55501989,7164718.590739797,14874670.433395104,72.6,27.4,45.2,B,15.4,17208,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$5,626,951","$7,164,719","$14,874,670",Strong Democrat,Moderate
29053.0,Cooper County,MO,MO,230204.65775236627,293517.0776874418,,26.9,73.1,-46.2,F,23.9,15828,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$230,205","$293,517",N/A,Strong Republican,Minimal
48287.0,Lee County,TX,TX,349975.4955295144,383961.2134709161,,19.2,80.8,-61.6,F,15.6,28171,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$349,975","$383,961",N/A,Strong Republican,Minimal
8093.0,Park County,CO,CO,520860.54446432384,739562.7951256788,892639.3208127584,41.5,58.5,-17.0,B,15.4,7137,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$520,861","$739,563","$892,639",Lean Republican,Moderate
55103.0,Richland County,WI,WI,254369.5835188596,292189.06442586693,,43.4,56.6,-13.2,C,11.9,25829,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$254,370","$292,189",N/A,Lean Republican,Weak
47023.0,Chester County,TN,TN,158291.80668044544,,,17.2,82.8,-65.6,F,20.6,24914,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$158,292",N/A,N/A,Strong Republican,Minimal
5001.0,Arkansas County,AR,AR,121745.88226091654,,,27.6,72.4,-44.8,F,23.3,6286,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$121,746",N/A,N/A,Strong Republican,Minimal
17181.0,Union County,IL,IL,149276.1821808466,,,28.1,71.9,-43.8,A-,14.1,20710,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$149,276",N/A,N/A,Strong Republican,Strong
28051.0,Holmes County,MS,MS,88220.78382831828,122609.9503035787,,81.3,18.7,62.6,F,29.4,16371,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$88,221","$122,610",N/A,Strong Democrat,Minimal
5135.0,Sharp County,AR,AR,142801.75951302794,265274.7663250284,,50.4,49.6,0.8,F,23.3,20945,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$142,802","$265,275",N/A,Swing,Minimal
13017.0,Ben Hill County,GA,GA,123102.21837735106,227074.63150290377,,33.9,66.1,-32.2,F,19.1,12052,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$123,102","$227,075",N/A,Strong Republican,Minimal
6043.0,Mariposa County,CA,CA,390604.59799240826,506024.8755310743,,39.2,60.8,-21.6,A,9.0,8654,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$390,605","$506,025",N/A,Strong Republican,Strong
32013.0,Humboldt County,NV,NV,335352.6713817661,469825.72661153896,510328.6537631736,21.8,78.2,-56.4,B-,17.4,28486,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$335,353","$469,826","$510,329",Strong Republican,Moderate
13075.0,Cook County,GA,GA,158678.95905904242,299221.10118429625,,26.7,73.3,-46.6,F,19.1,23743,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$158,679","$299,221",N/A,Strong Republican,Minimal
19043.0,Clayton County,IA,IA,260016.5946070749,259184.3527776581,339158.12118542235,32.5,67.5,-35.0,F,11.2,20600,Restrictive,No,No,Yes,CBD Only,No,No,1,"$260,017","$259,184","$339,158",Strong Republican,Minimal
1067.0,Henry County,AL,AL,186461.93821809208,341126.7402242054,,24.5,75.5,-51.0,F,23.6,29489,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$186,462","$341,127",N/A,Strong Republican,Minimal
5047.0,Franklin County,AR,AR,169592.33585951725,,,18.1,81.9,-63.8,F,23.3,13636,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$169,592",N/A,N/A,Strong Republican,Minimal
54065.0,Morgan County,WV,WV,290929.1523105419,369552.21587001096,426425.6584737497,21.7,78.3,-56.6,F,17.8,11441,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$290,929","$369,552","$426,426",Strong Republican,Minimal
21161.0,Mason County,KY,KY,168230.61701192593,278690.54228383355,354151.40512947086,27.9,72.1,-44.2,F,19.4,26431,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$168,231","$278,691","$354,151",Strong Republican,Minimal
28017.0,Chickasaw County,MS,MS,136726.0497339758,188729.8697118978,,43.1,56.9,-13.8,F,29.4,29611,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$136,726","$188,730",N/A,Lean Republican,Minimal
19171.0,Tama County,IA,IA,167871.633370915,196824.7627074403,260340.4878154164,36.3,63.7,-27.4,F,11.2,26587,Restrictive,No,No,Yes,CBD Only,No,No,1,"$167,872","$196,825","$260,340",Strong Republican,Minimal
48145.0,Falls County,TX,TX,135917.04452932812,279385.81114189635,,27.8,72.2,-44.4,F,15.6,14667,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$135,917","$279,386",N/A,Strong Republican,Minimal
30067.0,Park County,MT,MT,599074.3020529267,755782.316685106,989098.2804338384,46.0,54.0,-8.0,F,23.1,17149,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$599,074","$755,782","$989,098",Lean Republican,Minimal
21147.0,McCreary County,KY,KY,100127.98957227689,151838.2447077729,,10.4,89.6,-79.2,F,19.4,6798,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$100,128","$151,838",N/A,Strong Republican,Minimal
21079.0,Garrard County,KY,KY,246922.3754953732,334547.2778642038,434757.7722888781,19.5,80.5,-61.0,F,19.4,14600,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$246,922","$334,547","$434,758",Strong Republican,Minimal
17045.0,Edgar County,IL,IL,99006.30980419414,,,23.4,76.6,-53.2,A-,14.1,26675,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$99,006",N/A,N/A,Strong Republican,Strong
19083.0,Hardin County,IA,IA,137569.90454193822,164294.9323602475,191590.99339648295,30.6,69.4,-38.8,F,11.2,10495,Restrictive,No,No,Yes,CBD Only,No,No,1,"$137,570","$164,295","$191,591",Strong Republican,Minimal
48415.0,Scurry County,TX,TX,133596.5275305421,256270.78623700992,,12.6,87.4,-74.8,F,15.6,14900,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$133,597","$256,271",N/A,Strong Republican,Minimal
54041.0,Lewis County,WV,WV,127533.8248584094,173325.76106195696,195247.2417809997,19.8,80.2,-60.4,F,17.8,18673,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$127,534","$173,326","$195,247",Strong Republican,Minimal
51520.0,Bristol City,VA,VA,184963.00082803844,253773.36215333696,314979.2839593508,30.0,70.0,-40.0,B+,13.6,16130,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$184,963","$253,773","$314,979",Strong Republican,Moderate
5107.0,Phillips County,AR,AR,50705.80032982235,,,56.8,43.2,13.6,F,23.3,27668,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$50,706",N/A,N/A,Lean Democrat,Minimal
29059.0,Dallas County,MO,MO,225407.5799808609,335074.1744387306,,17.4,82.6,-65.2,F,23.9,20222,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$225,408","$335,074",N/A,Strong Republican,Minimal
5037.0,Cross County,AR,AR,131289.4315149655,248405.53676750805,,25.7,74.3,-48.6,F,23.3,28669,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$131,289","$248,406",N/A,Strong Republican,Minimal
17187.0,Warren County,IL,IL,110113.04504457916,158529.13368380576,,37.2,62.8,-25.6,A-,14.1,6300,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$110,113","$158,529",N/A,Strong Republican,Strong
5067.0,Jackson County,AR,AR,86791.824094771,,,25.2,74.8,-49.6,F,23.3,28253,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$86,792",N/A,N/A,Strong Republican,Minimal
8051.0,Gunnison County,CO,CO,786862.5507203704,1459339.7343620209,2526911.6380710336,65.1,34.9,30.2,B,15.4,14435,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$786,863","$1,459,340","$2,526,912",Strong Democrat,Moderate
4012.0,La Paz County,AZ,AZ,262352.16211388016,587111.1550832241,,,,,F,18.0,24481,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$262,352","$587,111",N/A,Unknown,Minimal
48395.0,Robertson County,TX,TX,262464.72396811546,,,22.9,77.1,-54.2,F,15.6,9616,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$262,465",N/A,N/A,Strong Republican,Minimal
51029.0,Buckingham County,VA,VA,236541.21836659216,,,38.1,61.9,-23.8,B+,13.6,21393,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$236,541",N/A,N/A,Strong Republican,Moderate
17005.0,Bond County,IL,IL,152637.7691482095,247894.0372986309,,27.1,72.9,-45.8,A-,14.1,15617,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$152,638","$247,894",N/A,Strong Republican,Strong
51071.0,Giles County,VA,VA,191243.2108506254,260223.13800547196,355661.0140757747,22.6,77.4,-54.8,B+,13.6,10752,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$191,243","$260,223","$355,661",Strong Republican,Moderate
23021.0,Piscataquis County,ME,ME,218472.82248624155,262566.9271591319,295598.3496203019,35.1,64.9,-29.8,C+,11.0,14852,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$218,473","$262,567","$295,598",Strong Republican,Weak
5089.0,Marion County,AR,AR,214196.4774012649,321890.4758583305,,19.4,80.6,-61.2,F,23.3,11295,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$214,196","$321,890",N/A,Strong Republican,Minimal
13241.0,Rabun County,GA,GA,407748.6618704847,638448.3992193844,1349934.930336592,21.4,78.6,-57.2,F,19.1,26199,Permissive,Limited,Limited,Yes,CBD Only,No,No,1,"$407,749","$638,448","$1,349,935",Strong Republican,Minimal
45061.0,Lee County,SC,SC,124177.10466745905,,,59.4,40.6,18.8,F,21.5,22456,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$124,177",N/A,N/A,Lean Democrat,Minimal
54091.0,Taylor County,WV,WV,183295.16351781492,300534.81245938054,387084.50893958815,23.8,76.2,-52.4,F,17.8,8225,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$183,295","$300,535","$387,085",Strong Republican,Minimal
18139.0,Rush County,IN,IN,209214.9038996543,263631.64573748765,303557.8068436848,22.4,77.6,-55.2,F,16.7,6316,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$209,215","$263,632","$303,558",Strong Republican,Minimal
12029.0,Dixie County,FL,FL,206220.47005649089,,,14.6,85.4,-70.8,C-,14.4,27083,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$206,220",N/A,N/A,Strong Republican,Weak
17147.0,Piatt County,IL,IL,216881.20621082536,347407.16250436223,,34.4,65.6,-31.2,A-,14.1,17337,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$216,881","$347,407",N/A,Strong Republican,Strong
55065.0,Lafayette County,WI,WI,226327.65941445797,274966.4913466349,,39.8,60.2,-20.4,C,11.9,11807,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$226,328","$274,966",N/A,Strong Republican,Weak
29143.0,New Madrid County,MO,MO,93319.75726583767,181839.4072454744,,23.1,76.9,-53.8,F,23.9,28058,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$93,320","$181,839",N/A,Strong Republican,Minimal
35053.0,Socorro County,NM,NM,191212.19759888112,264970.3275068048,,48.1,51.9,-3.8,C+,22.7,8683,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$191,212","$264,970",N/A,Swing,Weak
19095.0,Iowa County,IA,IA,222968.8320092317,279656.2887422331,345900.0013592584,35.9,64.1,-28.2,F,11.2,12227,Restrictive,No,No,Yes,CBD Only,No,No,1,"$222,969","$279,656","$345,900",Strong Republican,Minimal
55129.0,Washburn County,WI,WI,297153.58220964466,448548.0197839597,,35.7,64.3,-28.6,C,11.9,8273,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$297,154","$448,548",N/A,Strong Republican,Weak
19047.0,Crawford County,IA,IA,172261.49512543657,175284.82246211017,225215.6739098344,28.0,72.0,-44.0,F,11.2,28384,Restrictive,No,No,Yes,CBD Only,No,No,1,"$172,261","$175,285","$225,216",Strong Republican,Minimal
38077.0,Richland County,ND,ND,221687.7857733745,279220.37670546904,365549.2330510903,30.7,69.3,-38.6,F,13.0,5145,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$221,688","$279,220","$365,549",Strong Republican,Minimal
